qseqid	sseqid	evalue	bitscore	qstart	qend	sstart	send	pident	qcov	scov
CM057400.1.g5851.t1	5061.CADANGAP00006270	6.79e-114	330.0	1	194	1	233	82.4	100.0	100.0
CM057400.1.g5852.t1	5061.CADANGAP00006269	0.0	1370.0	1	736	1	736	99.9	100.0	100.0
CM057400.1.g5853.t1	5061.CADANGAP00006268	0.0	1538.0	1	788	1	788	99.4	100.0	100.0
CM057400.1.g5854.t1	5061.CADANGAP00006267	4.57e-247	681.0	1	342	74	415	98.8	100.0	82.4
CM057400.1.g5855.t1	5061.CADANGAP00006266	4.82e-296	812.0	1	461	1	461	99.8	100.0	100.0
CM057400.1.g5856.t1	5061.CADANGAP00006265	2.41e-214	592.0	1	284	32	315	100.0	100.0	90.2
CM057400.1.g5857.t1	5061.CADANGAP00006264	8.24e-66	205.0	1	126	1	126	95.2	84.6	65.6
CM057400.1.g5858.t1	5061.CADANGAP00006263	0.0	1141.0	1	581	1	581	99.3	100.0	100.0
CM057400.1.g5860.t1	5061.CADANGAP00006260	0.0	1469.0	1	722	1	722	99.7	100.0	100.0
CM057400.1.g5861.t1	5061.CADANGAP00006259	0.0	1016.0	1	519	40	558	99.2	100.0	93.0
CM057400.1.g5862.t1	5061.CADANGAP00006258	0.0	1238.0	1	626	1	626	99.2	100.0	100.0
CM057400.1.g5863.t1	5061.CADANGAP00006257	1.37e-135	384.0	1	192	1	192	100.0	100.0	100.0
CM057400.1.g5864.t1	5061.CADANGAP00006256	3.08e-164	461.0	1	252	1	252	98.8	100.0	100.0
CM057400.1.g5865.t1	5061.CADANGAP00006255	0.0	1603.0	4	903	1	900	97.4	99.7	100.0
CM057400.1.g5866.t1	5061.CADANGAP00006254	0.0	2469.0	1	1263	1	1263	97.9	100.0	100.0
CM057400.1.g5867.t1	5061.CADANGAP00006253	1.05e-311	856.0	1	475	1	560	84.1	100.0	100.0
CM057400.1.g5868.t1	5061.CADANGAP00006252	3.17e-143	407.0	1	201	66	266	100.0	87.8	75.3
CM057400.1.g5869.t1	40384.G7XKR5	0.0	2243.0	1	1226	1	1229	97.6	99.8	99.4
CM057400.1.g5870.t1	40384.G7XKR6	3.16e-112	323.0	1	175	1	174	96.6	100.0	100.0
CM057400.1.g5871.t1	5061.CADANGAP00006248	2.09e-268	733.0	1	359	1	359	100.0	100.0	100.0
CM057400.1.g5872.t1	5061.CADANGAP00006247	0.0	1257.0	1	659	1	659	100.0	100.0	100.0
CM057400.1.g5873.t1	40384.G7XKR9	5.27e-126	360.0	1	196	1	196	96.4	100.0	100.0
CM057400.1.g5874.t1	40384.G7XKS0	2.62e-302	823.0	1	411	1	411	97.1	100.0	100.0
CM057400.1.g5875.t1	5061.CADANGAP00006244	7.31e-271	740.0	1	363	1	363	100.0	100.0	100.0
CM057400.1.g5876.t1	5061.CADANGAP00006243	2.83e-316	861.0	1	441	1	441	100.0	100.0	100.0
CM057400.1.g5877.t1	40384.G7XKS3	9.24e-109	313.0	1	164	1	164	100.0	100.0	100.0
CM057400.1.g5878.t1	5061.CADANGAP00006240	6.17e-151	424.0	1	212	1	212	100.0	100.0	100.0
CM057400.1.g5879.t1	5061.CADANGAP00006239	0.0	1243.0	16	627	1	612	99.7	97.6	100.0
CM057400.1.g5880.t1	40384.G7XKS6	1.72e-262	727.0	1	463	1	462	92.7	100.0	100.0
CM057400.1.g5881.t1	5061.CADANGAP00006237	0.0	1776.0	1	991	1	991	99.9	100.0	100.0
CM057400.1.g5882.t1	5061.CADANGAP00006236	0.0	1016.0	26	621	1	741	78.4	96.0	100.0
CM057400.1.g5883.t1	5061.CADANGAP00006234	0.0	1645.0	1	836	90	925	99.0	100.0	90.4
CM057400.1.g5884.t1	40384.G7XMV6	0.0	943.0	9	539	106	636	94.5	98.5	83.5
CM057400.1.g5885.t1	264951.V5FN93	8.37e-39	132.0	1	98	1	83	71.4	86.0	76.9
CM057400.1.g5886.t1	40384.G7XMV7	7.26e-153	436.0	1	230	143	372	93.9	100.0	61.8
CM057400.1.g5887.t1	5061.CADANGAP00008081	0.0	1829.0	1	980	1	987	96.0	100.0	100.0
CM057400.1.g5888.t1	5061.CADANGAP00008080	2.75e-231	640.0	1	354	1	379	92.6	100.0	100.0
CM057400.1.g5889.t1	5061.CADANGAP00008079	0.0	1448.0	1	732	1	737	99.2	100.0	100.0
CM057400.1.g5890.t1	5061.CADANGAP00008078	1.97e-254	707.0	28	397	183	552	98.9	93.2	67.0
CM057400.1.g5891.t1	5061.CADANGAP00008074	0.0	1682.0	1	895	1	882	95.0	100.0	100.0
CM057400.1.g5892.t1	162425.CADANIAP00004373	4.55e-141	398.0	1	202	1	201	99.5	100.0	100.0
CM057400.1.g5893.t1	5061.CADANGAP00008072	6.26e-198	551.0	1	307	1	325	94.5	100.0	100.0
CM057400.1.g5894.t1	5061.CADANGAP00008071	0.0	2172.0	1	1091	24	1114	99.5	100.0	97.9
CM057400.1.g5895.t1	5061.CADANGAP00008070	8.12e-172	484.0	1	279	1	276	98.2	94.3	94.2
CM057400.1.g5896.t1	5061.CADANGAP00008069	9.05e-174	487.0	1	277	1	277	99.6	100.0	100.0
CM057400.1.g5897.t1	5061.CADANGAP00008068	0.0	1417.0	1	708	1	708	99.9	100.0	100.0
CM057400.1.g5898.t1	5061.CADANGAP00008067	0.0	1097.0	1	563	1	563	99.8	100.0	100.0
CM057400.1.g5899.t1	40384.G7XMX6	1.68e-82	246.0	1	127	1	127	95.3	81.9	93.4
CM057400.1.g5900.t1	5061.CADANGAP00008065	3.84e-316	860.0	1	433	1	433	100.0	100.0	100.0
CM057400.1.g5901.t1	40384.G7XMX8	0.0	1291.0	1	739	1	742	98.0	100.0	100.0
CM057400.1.g5902.t1	5061.CADANGAP00008062	0.0	936.0	1	474	1	474	100.0	100.0	100.0
CM057400.1.g5903.t1	5061.CADANGAP00008061	1.54e-212	588.0	1	299	1	299	99.7	100.0	94.6
CM057400.1.g5904.t1	5061.CADANGAP00008059	3.35e-304	832.0	2	459	1	458	100.0	99.8	100.0
CM057400.1.g5905.t1	5061.CADANGAP00008058	0.0	1199.0	1	627	1	627	99.8	100.0	100.0
CM057400.1.g5906.t1	5061.CADANGAP00008057	0.0	1337.0	1	729	1	729	99.9	99.9	99.9
CM057400.1.g5907.t1	5061.CADANGAP00008055	0.0	1389.0	1	723	1	723	98.9	100.0	100.0
CM057400.1.g5908.t1	5061.CADANGAP00008053	0.0	1246.0	1	702	1	702	100.0	100.0	100.0
CM057400.1.g5909.t1	5061.CADANGAP00008052	7.38e-283	785.0	1	537	1	537	98.0	100.0	100.0
CM057400.1.g5910.t1	5061.CADANGAP00008051	1.15e-73	224.0	1	121	1	121	100.0	100.0	57.9
CM057400.1.g5911.t1	5061.CADANGAP00008049	9.45e-306	840.0	1	505	1	501	97.8	100.0	100.0
CM057400.1.g5912.t1	40384.G7XMY9	5.49e-134	382.0	1	223	1	221	96.4	100.0	100.0
CM057400.1.g5913.t1	5061.CADANGAP00008047	8.07e-230	635.0	1	326	62	387	100.0	100.0	84.2
CM057400.1.g5914.t1	40384.G7XMZ1	1.06e-282	773.0	24	407	1	384	98.2	94.3	100.0
CM057400.1.g5915.t1	40384.G7XMZ2	5.61e-254	699.0	1	385	1	384	93.5	100.0	100.0
CM057400.1.g5916.t1	5061.CADANGAP00008044	1.61e-270	748.0	1	460	1	460	95.4	99.6	96.8
CM057400.1.g5917.t1	5061.CADANGAP00008043	0.0	1554.0	1	735	1	735	99.9	100.0	100.0
CM057400.1.g5918.t1	5061.CADANGAP00008042	2.41e-244	682.0	1	478	1	477	98.5	100.0	100.0
CM057400.1.g5919.t1	5061.CADANGAP00008040	6.18e-188	524.0	1	289	5	293	100.0	100.0	98.6
CM057400.1.g5920.t1	5061.CADANGAP00008039	0.0	2917.0	8	1504	1	1497	99.5	99.5	100.0
CM057400.1.g5921.t1	5061.CADANGAP00008038	1.59e-301	840.0	1	629	1	624	94.8	100.0	100.0
CM057400.1.g5922.t1	40384.G7XMZ9	3.38e-190	532.0	1	281	81	361	99.3	100.0	77.8
CM057400.1.g5923.t1	5061.CADANGAP00008035	2.32e-282	770.0	1	379	1	379	99.7	100.0	100.0
CM057400.1.g5924.t1	5061.CADANGAP00008034	1.31e-59	196.0	1	255	1	256	94.9	100.0	100.0
CM057400.1.g5925.t1	5061.CADANGAP00008033	0.0	1054.0	1	1281	1	1257	90.2	100.0	100.0
CM057400.1.g5926.t1	5061.CADANGAP00008032	3.4e-257	703.0	1	339	1	339	99.1	100.0	100.0
CM057400.1.g5927.t1	5061.CADANGAP00008031	1.19e-89	262.0	1	128	1	128	100.0	100.0	100.0
CM057400.1.g5928.t1	5061.CADANGAP00008030	5.96e-201	555.0	1	271	1	271	97.8	100.0	100.0
CM057400.1.g5929.t1	40384.G7XN06	1.92e-295	821.0	1	465	1	464	92.0	84.2	75.0
CM057400.1.g5930.t1	40384.G7XN07	0.0	1025.0	1	876	1	868	90.2	100.0	100.0
CM057400.1.g5931.t1	40384.G7XN08	1.51e-233	642.0	1	317	1	317	97.8	100.0	100.0
CM057400.1.g5932.t1	5061.CADANGAP00008026	0.0	1266.0	1	633	1	633	99.7	99.8	93.2
CM057400.1.g5933.t1	5061.CADANGAP00008025	0.0	884.0	1	468	1	469	99.8	87.8	87.8
CM057400.1.g5934.t1	5061.CADANGAP00008024	1.88e-136	394.0	1	291	1	292	91.4	100.0	100.0
CM057400.1.g5935.t1	5061.CADANGAP00008023	1.25e-141	400.0	1	203	1	203	98.5	100.0	100.0
CM057400.1.g5936.t1	5061.CADANGAP00008022	0.0	951.0	1	502	1	502	99.8	100.0	100.0
CM057400.1.g5937.t1	5061.CADANGAP00008021	0.0	869.0	1	495	1	495	99.6	100.0	100.0
CM057400.1.g5938.t1	40384.G7XN15	0.0	887.0	1	447	1	447	98.0	100.0	100.0
CM057400.1.g5939.t1	40384.G7XN16	0.0	930.0	1	470	1	470	92.8	100.0	100.0
CM057400.1.g5940.t1	40384.G7XN17	0.0	1021.0	1	516	1	516	99.4	100.0	100.0
CM057400.1.g5941.t1	5061.CADANGAP00008013	0.0	935.0	259	742	58	541	96.5	65.2	89.5
CM057400.1.g5942.t1	5061.CADANGAP00008012	0.0	896.0	29	504	52	527	97.7	94.3	71.9
CM057400.1.g5943.t1	5061.CADANGAP00008011	2e-285	779.0	2	388	1	387	100.0	99.7	100.0
CM057400.1.g5944.t1	40384.G7XN22	3.54e-255	706.0	1	433	1	428	94.0	100.0	100.0
CM057400.1.g5945.t1	5061.CADANGAP00008008	7.49e-40	134.0	62	128	1	67	100.0	52.3	100.0
CM057400.1.g5946.t1	5061.CADANGAP00008007	0.0	942.0	1	492	1	492	98.8	100.0	100.0
CM057400.1.g5947.t1	5061.CADANGAP00008006	0.0	2577.0	1	1451	1	1446	97.6	100.0	100.0
CM057400.1.g5948.t1	5061.CADANGAP00008005	1.23e-190	530.0	1	283	1	283	100.0	100.0	100.0
CM057400.1.g5949.t1	5061.CADANGAP00008004	9.89e-83	244.0	1	125	1	125	100.0	100.0	100.0
CM057400.1.g5950.t1	40384.G7XN28	0.0	887.0	1	538	1	542	91.5	100.0	100.0
CM057400.1.g5951.t1	40384.G7XN29	1.22e-123	351.0	1	166	1	166	100.0	100.0	100.0
CM057400.1.g5952.t1	5061.CADANGAP00008001	1.21e-247	684.0	1	394	1	384	86.4	99.7	99.0
CM057400.1.g5953.t1	5061.CADANGAP00008000	2.74e-120	348.0	1	182	102	283	96.7	98.4	64.1
CM057400.1.g5954.t1	40384.G7XN33	7.44e-316	861.0	1	447	1	447	99.6	100.0	100.0
CM057400.1.g5955.t1	5061.CADANGAP00007996	0.0	1005.0	1	499	1	499	99.8	100.0	100.0
CM057400.1.g5956.t1	5061.CADANGAP00007995	2.91e-152	434.0	1	254	34	344	81.0	100.0	90.4
CM057400.1.g5957.t1	40384.G7XN36	0.0	972.0	5	563	5	564	90.5	99.3	99.3
CM057400.1.g5958.t1	5061.CADANGAP00007993	4.8e-213	596.0	1	388	1	388	91.2	100.0	100.0
CM057400.1.g5959.t1	5061.CADANGAP00007992	4.21e-190	530.0	1	300	1	298	94.3	100.0	100.0
CM057400.1.g5960.t1	5061.CADANGAP00007991	1.25e-283	776.0	1	409	1	409	98.0	100.0	100.0
CM057400.1.g5961.t1	5061.CADANGAP00007990	5.88e-179	508.0	6	296	161	451	99.3	98.3	64.5
CM057400.1.g5962.t1	5061.CADANGAP00007989	7.27e-209	579.0	1	299	38	336	100.0	100.0	89.0
CM057400.1.g5963.t1	5061.CADANGAP00007988	0.0	1426.0	1	712	1	712	99.9	100.0	100.0
CM057400.1.g5964.t1	5061.CADANGAP00007985	0.0	1991.0	1	1019	1	1019	99.7	100.0	100.0
CM057400.1.g5965.t1	5061.CADANGAP00007984	7.6e-290	790.0	1	392	1	392	100.0	100.0	100.0
CM057400.1.g5966.t1	40384.G7XN46	1.31e-255	701.0	1	348	12	359	97.7	99.7	96.7
CM057400.1.g5967.t1	5061.CADANGAP00007980	1.16e-242	665.0	1	327	1	327	99.7	100.0	100.0
CM057400.1.g5968.t1	40384.G7XN48	1.14e-184	514.0	1	266	1	265	95.9	100.0	100.0
CM057400.1.g5969.t1	5061.CADANGAP00007978	0.0	1973.0	1	957	1	957	99.7	100.0	100.0
CM057400.1.g5970.t1	40384.G7XN50	4.18e-111	318.0	1	153	1	153	99.3	100.0	100.0
CM057400.1.g5971.t1	5061.CADANGAP00007976	0.0	1250.0	1	612	88	699	99.5	100.0	87.6
CM057400.1.g5972.t1	40384.G7XN53	0.0	919.0	1	473	1	473	96.4	100.0	100.0
CM057400.1.g5973.t1	5061.CADANGAP00007974	2.05e-155	436.0	1	224	1	224	99.6	100.0	100.0
CM057400.1.g5974.t1	5061.CADANGAP00007973	5.19e-311	847.0	1	423	1	423	98.1	99.8	99.8
CM057400.1.g5975.t1	40384.G7XN56	0.0	3301.0	1	1724	1	1701	97.2	100.0	100.0
CM057400.1.g5976.t1	40384.G7XN57	4.78e-239	666.0	1	435	1	454	79.7	100.0	100.0
CM057400.1.g5977.t1	5061.CADANGAP00007967	0.0	927.0	1	473	1	474	98.1	100.0	100.0
CM057400.1.g5978.t1	5061.CADANGAP00007966	0.0	2240.0	1	1291	1	1292	99.5	99.2	95.4
CM057400.1.g5979.t1	5061.CADANGAP00007963	0.0	4197.0	1	2152	1	2153	99.4	100.0	100.0
CM057400.1.g5980.t1	5061.CADANGAP00007961	0.0	1932.0	1	1102	1	1094	95.6	100.0	100.0
CM057400.1.g5981.t1	5061.CADANGAP00007960	4.99e-164	459.0	1	240	1	240	99.2	100.0	100.0
CM057400.1.g5982.t1	5061.CADANGAP00007959	0.0	999.0	1	491	109	599	99.6	100.0	82.0
CM057400.1.g5983.t1	5061.CADANGAP00007958	0.0	2437.0	1	1441	1	1450	96.9	100.0	100.0
CM057400.1.g5984.t1	40384.G7XN65	2.72e-300	819.0	2	417	1	416	97.8	99.8	100.0
CM057400.1.g5985.t1	5061.CADANGAP00007956	0.0	1452.0	1	737	1	717	97.0	100.0	100.0
CM057400.1.g5986.t1	5061.CADANGAP00007955	0.0	904.0	1	468	1	468	98.3	100.0	100.0
CM057400.1.g5987.t1	5061.CADANGAP00007954	0.0	919.0	1	463	37	499	99.4	100.0	92.8
CM057400.1.g5988.t1	5061.CADANGAP00007953	0.0	1573.0	1	818	1	818	100.0	100.0	100.0
CM057400.1.g5989.t1	5061.CADANGAP00007952	1.32e-78	234.0	1	130	1	130	100.0	100.0	100.0
CM057400.1.g5990.t1	5061.CADANGAP00007949	0.0	1425.0	1	748	1	733	93.6	100.0	100.0
CM057400.1.g5991.t1	5061.CADANGAP00007947	7.25e-222	626.0	1	312	347	658	98.7	94.5	47.2
CM057400.1.g5992.t1	5061.CADANGAP00007946	8.59e-304	829.0	1	422	27	448	100.0	100.0	94.2
CM057400.1.g5993.t1	5061.CADANGAP00007943	0.0	972.0	1	619	1	623	94.7	100.0	100.0
CM057400.1.g5994.t1	5061.CADANGAP00007942	6.52e-226	635.0	1	322	1	322	100.0	89.2	55.7
CM057400.1.g5995.t1	5061.CADANGAP00007940	1.22e-62	193.0	1	119	1	119	100.0	100.0	100.0
CM057400.1.g5996.t1	40384.G7XN78	2.39e-138	392.0	1	210	1	210	100.0	100.0	100.0
CM057400.1.g5997.t1	40384.G7XN79	0.0	2224.0	1	1166	1	1122	95.2	100.0	100.0
CM057400.1.g5998.t1	40384.G7XN80	0.0	876.0	1	440	1	440	98.6	100.0	100.0
CM057400.1.g5999.t1	5061.CADANGAP00007931	9.62e-166	464.0	1	248	1	248	100.0	100.0	100.0
CM057400.1.g6000.t1	5061.CADANGAP00007929	0.0	1964.0	13	1123	107	1242	92.4	98.9	91.5
CM057400.1.g6001.t1	5061.CADANGAP00007927	3.2e-220	609.0	1	332	1	333	99.7	100.0	100.0
CM057400.1.g6002.t1	5061.CADANGAP00007926	0.0	1526.0	1	1036	1	1078	86.0	100.0	100.0
CM057400.1.g6003.t1	40384.G7XMI8	2.68e-109	316.0	1	174	1	174	92.5	98.9	94.1
CM057400.1.g6004.t1	5061.CADANGAP00007924	0.0	1120.0	1	536	1	536	99.4	100.0	100.0
CM057400.1.g6005.t1	5061.CADANGAP00007923	0.0	4171.0	42	2314	1	2437	87.4	98.2	100.0
CM057400.1.g6006.t1	36630.CADNFIAP00000556	4.15e-30	114.0	1	151	1	146	45.7	93.2	84.9
CM057400.1.g6007.t1	5061.CADANGAP00007921	1.69e-308	867.0	1	707	1	695	95.6	98.9	89.4
CM057400.1.g6008.t1	5061.CADANGAP00007920	6.06e-223	615.0	1	315	1	315	100.0	100.0	100.0
CM057400.1.g6009.t1	40384.G7XMJ5	3.43e-251	696.0	1	436	1	436	100.0	100.0	100.0
CM057400.1.g6010.t1	5061.CADANGAP00007918	0.0	2705.0	1	1406	1	1406	100.0	100.0	100.0
CM057400.1.g6011.t1	40384.G7XMJ7	5.69e-234	643.0	1	318	1	318	95.3	100.0	100.0
CM057400.1.g6012.t1	5061.CADANGAP00007916	0.0	1615.0	1	903	1	903	99.7	100.0	100.0
CM057400.1.g6013.t1	40384.G7XMJ9	3e-271	743.0	1	383	1	383	99.7	100.0	100.0
CM057400.1.g6014.t1	40384.G7XMK0	4.83e-232	640.0	1	339	1	339	95.9	100.0	100.0
CM057400.1.g6015.t1	5061.CADANGAP00007913	0.0	872.0	1	471	1	471	100.0	100.0	100.0
CM057400.1.g6016.t1	5061.CADANGAP00007912	0.0	1076.0	1	580	1	580	99.8	100.0	100.0
CM057400.1.g6017.t1	40384.G7XMK3	0.0	1215.0	19	731	20	744	84.2	97.5	97.4
CM057400.1.g6018.t1	5061.CADANGAP00007909	0.0	1731.0	1	890	1	910	97.4	100.0	100.0
CM057400.1.g6019.t1	5061.CADANGAP00007908	2.31e-258	709.0	1	372	1	372	100.0	100.0	100.0
CM057400.1.g6020.t1	5061.CADANGAP00007907	1.83e-223	624.0	1	409	1	409	97.8	100.0	100.0
CM057400.1.g6021.t1	5061.CADANGAP00007905	6.81e-235	647.0	1	344	1	327	93.6	100.0	100.0
CM057400.1.g6022.t1	5061.CADANGAP00007904	2.35e-242	665.0	1	336	1	336	95.5	100.0	100.0
CM057400.1.g6023.t1	5061.CADANGAP00007903	9.38e-301	818.0	1	394	1	394	99.0	100.0	100.0
CM057400.1.g6024.t1	5061.CADANGAP00007902	0.0	1030.0	1	503	1	503	99.6	90.6	99.6
CM057400.1.g6025.t1	5061.CADANGAP00007901	0.0	1759.0	1	901	1	916	97.2	100.0	100.0
CM057400.1.g6026.t1	40384.G7XML2	0.0	1688.0	1	967	1	968	89.1	100.0	100.0
CM057400.1.g6027.t1	5061.CADANGAP00007898	0.0	1123.0	1	572	14	585	99.5	100.0	97.8
CM057400.1.g6028.t1	5061.CADANGAP00007897	0.0	1133.0	1	561	1	561	99.6	100.0	100.0
CM057400.1.g6030.t1	5061.CADANGAP00007895	1.17e-315	865.0	1	498	1	498	99.4	99.8	100.0
CM057400.1.g6031.t1	5061.CADANGAP00007892	0.0	1034.0	1	518	1	518	99.8	100.0	100.0
CM057400.1.g6032.t1	5061.CADANGAP00007891	5.23e-171	477.0	1	241	1	241	97.1	100.0	100.0
CM057400.1.g6033.t1	5061.CADANGAP00007890	0.0	1066.0	1	542	1	540	98.2	100.0	100.0
CM057400.1.g6034.t1	5061.CADANGAP00007889	0.0	1095.0	1	562	1	562	96.1	100.0	100.0
CM057400.1.g6035.t1	5061.CADANGAP00007888	3.16e-231	636.0	1	318	1	318	99.7	100.0	100.0
CM057400.1.g6036.t1	5061.CADANGAP00007886	0.0	1035.0	1	524	1	524	99.8	89.1	88.4
CM057400.1.g6037.t1	5061.CADANGAP00007883	3.57e-261	714.0	1	352	1	352	100.0	100.0	100.0
CM057400.1.g6038.t1	5061.CADANGAP00007882	2.3e-235	650.0	1	358	1	358	99.2	100.0	100.0
CM057400.1.g6039.t1	5061.CADANGAP00007881	3e-153	433.0	1	246	1	250	97.6	100.0	100.0
CM057400.1.g6040.t1	5061.CADANGAP00007880	1.74e-294	802.0	1	380	31	410	100.0	100.0	92.7
CM057400.1.g6041.t1	5061.CADANGAP00007879	0.0	1276.0	1	637	1	637	98.6	100.0	100.0
CM057400.1.g6042.t1	5061.CADANGAP00007878	0.0	1247.0	20	701	1	665	96.3	97.3	100.0
CM057400.1.g6043.t1	5061.CADANGAP00007877	1.44e-181	505.0	1	258	1	258	100.0	100.0	100.0
CM057400.1.g6044.t1	5061.CADANGAP00007876	0.0	1246.0	1	669	45	690	94.8	100.0	93.6
CM057400.1.g6045.t1	5061.CADANGAP00007875	1.29e-201	566.0	1	359	1	401	83.6	100.0	100.0
CM057400.1.g6046.t1	40384.G7XMS1	4.38e-243	667.0	1	328	1	328	96.0	100.0	100.0
CM057400.1.g6047.t1	5061.CADANGAP00007873	0.0	1061.0	1	525	1	525	99.8	100.0	100.0
CM057400.1.g6048.t1	5061.CADANGAP00007871	0.0	1078.0	1	576	1	576	99.8	100.0	100.0
CM057400.1.g6049.t1	5061.CADANGAP00007870	0.0	1658.0	1	869	1	869	99.8	100.0	100.0
CM057400.1.g6050.t1	5061.CADANGAP00007865	0.0	915.0	1	590	1	597	92.2	100.0	100.0
CM057400.1.g6051.t1	40384.G7XMR5	0.0	1983.0	1	1075	1	1075	97.2	100.0	100.0
CM057400.1.g6052.t1	5061.CADANGAP00007861	1.32e-240	668.0	1	415	1	416	83.7	100.0	100.0
CM057400.1.g6053.t1	5061.CADANGAP00007860	0.0	942.0	1	490	1	490	100.0	100.0	100.0
CM057400.1.g6054.t1	40384.G7XMR2	4.03e-247	680.0	1	334	59	392	100.0	100.0	85.2
CM057400.1.g6055.t1	40384.G7XMR1	1.52e-309	853.0	1	521	1	513	85.0	95.4	94.5
CM057400.1.g6056.t1	5061.CADANGAP00007856	0.0	1586.0	1	898	1	898	100.0	100.0	100.0
CM057400.1.g6057.t1	40384.G7XMQ9	0.0	932.0	1	516	1	518	98.1	100.0	100.0
CM057400.1.g6058.t1	5061.CADANGAP00007852	9.49e-98	285.0	1	151	1	151	99.3	100.0	100.0
CM057400.1.g6059.t1	5061.CADANGAP00007851	0.0	2095.0	4	1120	25	1141	99.1	99.7	97.9
CM057400.1.g6060.t1	5061.CADANGAP00007850	5.34e-236	649.0	1	329	1	329	98.5	97.1	99.7
CM057400.1.g6061.t1	40384.G7XMQ4	0.0	1137.0	1	575	1	585	97.9	100.0	100.0
CM057400.1.g6062.t1	40384.G7XMQ3	4.08e-251	694.0	1	412	1	419	88.8	100.0	100.0
CM057400.1.g6063.t1	5061.CADANGAP00007844	4e-188	522.0	1	258	1	258	100.0	100.0	100.0
CM057400.1.g6064.t1	746128.CADAFUBP00003434	7.9e-40	141.0	1	191	1	204	48.0	100.0	100.0
CM057400.1.g6065.t1	40384.G7XMP9	1.49e-277	763.0	1	431	1	431	97.4	100.0	100.0
CM057400.1.g6066.t1	5061.CADANGAP00007836	0.0	1340.0	1	664	1	664	99.5	100.0	100.0
CM057400.1.g6067.t1	5061.CADANGAP00007832	2.12e-274	754.0	2	407	1	435	88.0	99.8	100.0
CM057400.1.g6068.t1	5061.CADANGAP00007831	1.22e-307	839.0	1	438	1	438	99.8	100.0	100.0
CM057400.1.g6069.t1	5061.CADANGAP00007830	4.39e-213	588.0	1	300	1	300	99.7	100.0	100.0
CM057400.1.g6070.t1	5057.CADACLAP00003378	1.73e-26	103.0	1	132	1	131	48.1	99.2	98.5
CM057400.1.g6071.t1	40384.G7XMP1	1.05e-274	753.0	1	407	1	407	99.5	100.0	100.0
CM057400.1.g6072.t1	40384.G7XMP0	0.0	1006.0	1	515	1	515	100.0	100.0	100.0
CM057400.1.g6073.t1	5061.CADANGAP00007819	0.0	989.0	1	488	1	488	99.8	100.0	100.0
CM057400.1.g6074.t1	5061.CADANGAP00007818	2.11e-91	270.0	1	158	32	180	94.3	100.0	82.8
CM057400.1.g6076.t1	5061.CADANGAP00007814	0.0	1025.0	1	583	71	653	97.3	100.0	89.3
CM057400.1.g6077.t1	5061.CADANGAP00007813	9.9e-247	680.0	1	378	1	378	98.4	100.0	100.0
CM057400.1.g6078.t1	5061.CADANGAP00007812	0.0	1328.0	1	705	1	705	100.0	100.0	100.0
CM057400.1.g6079.t1	40384.G7XMN2	0.0	1892.0	14	1166	1	1149	93.8	98.9	100.0
CM057400.1.g6080.t1	40384.G7XMN0	8e-154	432.0	1	226	1	226	99.1	100.0	100.0
CM057400.1.g6081.t1	40384.G7XMM9	0.0	4090.0	1	2101	1	2146	97.0	100.0	100.0
CM057400.1.g6082.t1	40384.G7XMM8	2.92e-165	467.0	1	280	23	311	88.6	100.0	92.9
CM057400.1.g6083.t1	5061.CADANGAP00007803	1.38e-208	577.0	1	293	11	303	99.0	100.0	96.7
CM057400.1.g6084.t1	40384.G7XMM6	1.18e-199	554.0	1	300	1	282	92.3	100.0	100.0
CM057400.1.g6085.t1	5061.CADANGAP00007801	0.0	944.0	1	504	10	600	83.1	100.0	98.5
CM057400.1.g6086.t1	5061.CADANGAP00007800	1.03e-192	546.0	69	388	114	433	100.0	82.5	73.9
CM057400.1.g6087.t1	5061.CADANGAP00007796	0.0	1824.0	1	914	1	914	100.0	100.0	100.0
CM057400.1.g6088.t1	40384.G7XMM2	2.66e-120	344.0	1	184	1	184	100.0	100.0	100.0
CM057400.1.g6089.t1	5061.CADANGAP00007793	3.37e-250	687.0	1	352	1	352	99.7	100.0	100.0
CM057400.1.g6090.t1	40384.G7XML9	8.8e-257	712.0	1	452	1	450	79.9	100.0	100.0
CM057400.1.g6091.t1	5061.CADANGAP00007791	3.88e-264	724.0	1	377	1	377	98.9	100.0	100.0
CM057400.1.g6092.t1	5061.CADANGAP00007790	4.66e-314	855.0	1	433	1	433	100.0	100.0	100.0
CM057400.1.g6093.t1	5061.CADANGAP00007789	5.37e-290	791.0	1	401	1	401	100.0	100.0	100.0
CM057400.1.g6094.t1	5061.CADANGAP00007788	1.12e-143	414.0	1	211	1	211	97.2	79.0	56.4
CM057400.1.g6095.t1	5061.CADANGAP00007787	1.02e-290	799.0	1	447	1	485	86.4	100.0	100.0
CM057400.1.g6096.t1	5061.CADANGAP00007785	6.81e-274	751.0	1	384	1	384	100.0	95.3	94.8
CM057400.1.g6097.t1	5061.CADANGAP00007784	4.98e-229	631.0	1	327	1	331	98.5	100.0	100.0
CM057400.1.g6098.t1	5061.CADANGAP00007783	0.0	1289.0	1	648	1	655	95.4	99.8	93.7
CM057400.1.g6099.t1	5061.CADANGAP00007782	0.0	1605.0	1	805	1	805	99.8	100.0	100.0
CM057400.1.g6100.t1	5061.CADANGAP00007781	1.1e-153	432.0	1	221	1	221	98.6	100.0	100.0
